"Median_House_Value","Median_Income","Median_Age","Tot_Rooms","Tot_Bedrooms","Population","Households","Latitude","Longitude","Distance_to_coast","Distance_to_LA","Distance_to_SanDiego","Distance_to_SanJose","Distance_to_SanFrancisco"
241900,3.7083,31,1262,338,1019,332,34.16,-118.29,25453.7761737683,12719.0932306272,191734.935728766,479920.5009706,547954.50652629
189800,4.3438,42,413,107,349,107,34.16,-118.29,25453.7761737683,12719.0932306272,191734.935728766,479920.5009706,547954.50652629
208300,2.9,12,2238,682,1882,611,34.17,-118.29,26160.1276895111,13771.6525114308,192663.917615245,479089.568357298,547124.064377121
222400,2.6016,17,4041,1169,3309,1117,34.17,-118.3,25466.3590993716,14083.9426051829,193169.862030864,478478.14596087,546512.189901524
162500,5.0056,30,48,14,74,16,34.17,-118.3,25466.3590993716,14083.9426051829,193169.862030864,478478.14596087,546512.189901524
238000,3.2083,35,1257,318,764,319,34.16,-118.29,25453.7761737683,12719.0932306272,191734.935728766,479920.5009706,547954.50652629
243600,3.2321,40,1875,460,869,438,34.16,-118.3,24740.1222494889,13056.6224017725,192243.384448338,479310.064186775,547343.48570217
256800,2.8342,35,3213,874,2401,819,34.16,-118.3,24740.1222494889,13056.6224017725,192243.384448338,479310.064186775,547343.48570217
255500,3.0114,47,1453,356,787,345,34.16,-118.27,26918.8598216392,12225.4360685445,190727.512714139,481144.122419878,549178.925334603
217100,2.6729,22,2265,637,1684,561,34.15,-118.27,26280.2089942209,11137.7561392841,189795.448059349,481974.224624707,550008.659671876
220200,3.0199,25,3018,806,2205,742,34.15,-118.27,26280.2089942209,11137.7561392841,189795.448059349,481974.224624707,550008.659671876
230800,3.2171,14,1744,536,1494,531,34.15,-118.27,26280.2089942209,11137.7561392841,189795.448059349,481974.224624707,550008.659671876
253700,3.1397,52,830,183,479,179,34.16,-118.27,26918.8598216392,12225.4360685445,190727.512714139,481144.122419878,549178.925334603
252700,4.3438,48,1301,253,637,260,34.16,-118.27,26918.8598216392,12225.4360685445,190727.512714139,481144.122419878,549178.925334603
257400,2.9491,49,1393,290,605,282,34.16,-118.28,26180.3713371252,12440.6845508956,191229.636804308,480531.854882414,548566.320622993
177100,3.5417,18,1775,525,950,522,34.16,-118.26,27668.2893105257,12076.7254491344,190228.588603638,481757.300093234,549792.318011852
178600,3,14,2981,894,1941,863,34.15,-118.26,27047.4295041637,10974.2970042423,189294.008592982,482586.422015826,550621.202806292
252300,2.8884,6,3340,945,2315,846,34.15,-118.26,27047.4295041637,10974.2970042423,189294.008592982,482586.422015826,550621.202806292
247500,2.8088,18,2481,756,1763,675,34.15,-118.26,27047.4295041637,10974.2970042423,189294.008592982,482586.422015826,550621.202806292
298800,6.9408,52,850,162,493,160,34.16,-118.24,29196.5891144222,11987.7181031656,189240.44141715,482986.371951373,551021.456708206
284100,3.3906,20,2734,658,1562,607,34.15,-118.24,28609.0947884169,10876.2598840107,188300.840617568,483813.536727893,551848.645088846
282600,3.1435,45,1235,271,499,263,34.15,-118.24,28609.0947884169,10876.2598840107,188300.840617568,483813.536727893,551848.645088846
209600,3.6875,15,3712,1005,1888,890,34.15,-118.25,27823.9779601962,10886.5207395808,188795.797568953,483199.527202736,551234.53215457
2e+05,3.9054,14,3700,945,1681,905,34.16,-118.25,28427.7945113573,11997.0272839821,189732.889721568,482371.384425283,550406.496013877
209800,3.052,17,5282,1605,4116,1574,34.15,-118.24,28609.0947884169,10876.2598840107,188300.840617568,483813.536727893,551848.645088846
192900,2.5924,19,4852,1465,3171,1332,34.15,-118.24,28609.0947884169,10876.2598840107,188300.840617568,483813.536727893,551848.645088846
228100,2.8478,31,1238,338,605,331,34.15,-118.25,27823.9779601962,10886.5207395808,188795.797568953,483199.527202736,551234.53215457
187500,2.2621,32,1377,444,768,422,34.15,-118.25,27823.9779601962,10886.5207395808,188795.797568953,483199.527202736,551234.53215457
193800,3.0441,20,3960,1027,1729,978,34.15,-118.25,27823.9779601962,10886.5207395808,188795.797568953,483199.527202736,551234.53215457
201300,2.6268,33,2865,864,2061,790,34.14,-118.23,28861.754729094,9840.0183290127,186868.924184124,485255.774223522,553290.878546104
219500,3.0206,20,3196,994,2929,983,34.14,-118.24,28053.3891611466,9764.91347366204,187363.126420854,484641.838777473,552676.830094275
229000,2.1444,27,2909,1021,2614,935,34.14,-118.24,28053.3891611466,9764.91347366204,187363.126420854,484641.838777473,552676.830094275
258300,3.0288,19,2294,716,1686,680,34.15,-118.23,29402.0935922641,10943.7324753993,187809.163471017,484428.447146186,552463.538989581
224300,2.9167,25,2864,844,1745,803,34.14,-118.23,28861.754729094,9840.0183290127,186868.924184124,485255.774223522,553290.878546104
254000,2.462,28,1843,554,1402,512,34.14,-118.24,28053.3891611466,9764.91347366204,187363.126420854,484641.838777473,552676.830094275
238000,1.9125,36,1813,560,1501,544,34.14,-118.24,28053.3891611466,9764.91347366204,187363.126420854,484641.838777473,552676.830094275
257700,3.3636,37,1644,395,959,383,34.13,-118.24,27531.3972104337,8653.72194905851,186427.327295385,485471.272278915,553506.007250863
269000,5.6921,45,2170,401,1043,394,34.13,-118.24,27531.3972104337,8653.72194905851,186427.327295385,485471.272278915,553506.007250863
202300,1.7301,7,2063,670,1892,643,34.15,-118.24,28609.0947884169,10876.2598840107,188300.840617568,483813.536727893,551848.645088846
222100,2.4421,9,4877,1488,4486,1458,34.14,-118.24,28053.3891611466,9764.91347366204,187363.126420854,484641.838777473,552676.830094275
196900,1.8929,30,1615,570,1245,544,34.14,-118.25,27252.1714602355,9776.34217432506,187860.61207404,484028.805360979,552063.563497272
275000,1.8235,37,584,260,552,235,34.14,-118.25,27252.1714602355,9776.34217432506,187860.61207404,484028.805360979,552063.563497272
187500,0.8185,13,1107,479,616,443,34.15,-118.25,27823.9779601962,10886.5207395808,188795.797568953,483199.527202736,551234.53215457
268800,1.5417,51,902,320,650,334,34.14,-118.26,26458.750992445,9874.00395975763,188361.355123373,483416.677412099,551451.08137006
248100,2.2614,29,3431,1222,4094,1205,34.14,-118.26,26458.750992445,9874.00395975763,188361.355123373,483416.677412099,551451.08137006
175000,3.0074,10,1060,332,1025,288,34.14,-118.27,25673.8506691286,10055.3865561301,188865.329655012,482805.458381229,550839.386335873
210700,4.1083,6,1727,506,1200,439,34.14,-118.26,26458.750992445,9874.00395975763,188361.355123373,483416.677412099,551451.08137006
229000,3.008,7,2837,776,2287,736,34.15,-118.27,26280.2089942209,11137.7561392841,189795.448059349,481974.224624707,550008.659671876
218100,2.6673,25,3208,1111,2843,1005,34.13,-118.26,25904.4478278037,8776.64947196183,187430.656954172,484248.060451931,552281.949223318
207100,2.5,37,1383,470,1185,451,34.13,-118.26,25904.4478278037,8776.64947196183,187430.656954172,484248.060451931,552281.949223318
218800,1.2188,37,196,74,194,68,34.13,-118.26,25904.4478278037,8776.64947196183,187430.656954172,484248.060451931,552281.949223318
205000,2.5388,23,1336,396,1255,359,34.14,-118.26,26458.750992445,9874.00395975763,188361.355123373,483416.677412099,551451.08137006
221900,2.1602,13,3487,1131,3749,1072,34.14,-118.25,27252.1714602355,9776.34217432506,187860.61207404,484028.805360979,552063.563497272
184500,2.506,25,5980,1856,5217,1772,34.14,-118.25,27252.1714602355,9776.34217432506,187860.61207404,484028.805360979,552063.563497272
217500,2.5417,22,2340,773,2226,754,34.13,-118.25,26714.4305588885,8666.61762979387,186927.361853485,484859.213074306,552893.585565223
260500,4.0272,45,1971,439,1245,430,34.13,-118.24,27531.3972104337,8653.72194905851,186427.327295385,485471.272278915,553506.007250863
243800,2.125,52,322,88,229,89,34.13,-118.25,26714.4305588885,8666.61762979387,186927.361853485,484859.213074306,552893.585565223
255900,2.2244,36,2946,1025,2542,912,34.13,-118.25,26714.4305588885,8666.61762979387,186927.361853485,484859.213074306,552893.585565223
181300,2.4856,21,739,265,861,246,34.12,-118.25,26212.8518458468,7557.54710921741,185996.076038477,485690.744548943,553724.593903166
446200,7.1262,27,7714,1132,3199,1100,34.22,-118.31,28876.2266326783,19627.7519675444,198327.722256318,473720.270501977,541755.383056303
402900,6.981,31,3190,489,1362,480,34.21,-118.33,26867.8586680948,19257.8578998844,198401.890422386,473321.25793447,541355.870547345
302200,4.7885,36,1834,316,864,309,34.21,-118.34,26322.2745661106,19655.4675431136,198910.311243669,472709.554493359,540743.748802178
320400,3.9041,36,3120,620,1441,612,34.18,-118.29,26893.915561656,14832.8808784517,193594.827819742,478259.77519065,546294.620682993
280900,3.5083,14,3615,913,1924,852,34.19,-118.3,26997.7333218428,16172.202268714,195028.631123624,476817.727919649,544852.593823649
326100,4.7986,52,1704,277,746,262,34.19,-118.3,26997.7333218428,16172.202268714,195028.631123624,476817.727919649,544852.593823649
332400,4.375,51,1502,243,586,231,34.19,-118.3,26997.7333218428,16172.202268714,195028.631123624,476817.727919649,544852.593823649
287900,3.7015,27,4713,1169,2372,1077,34.19,-118.31,26358.3894535137,16490.3561643161,195532.741008568,476205.245656043,544239.800916267
343500,4.9042,52,2962,468,1364,466,34.19,-118.3,26997.7333218428,16172.202268714,195028.631123624,476817.727919649,544852.593823649
349600,5.0865,36,1692,263,778,278,34.2,-118.31,27178.0995570781,17528.0133443462,196462.526660131,475375.765122473,543410.65082479
345300,6.9909,36,2110,346,984,342,34.2,-118.32,26575.0911912164,17869.4234315607,196967.276638599,474763.209833271,542797.794015783
328900,4.9886,36,759,136,372,135,34.2,-118.32,26575.0911912164,17869.4234315607,196967.276638599,474763.209833271,542797.794015783
294400,3.9866,36,1978,337,834,311,34.2,-118.32,26575.0911912164,17869.4234315607,196967.276638599,474763.209833271,542797.794015783
289000,3.6071,43,1325,254,613,248,34.2,-118.33,25990.7117172582,18250.9147218802,197475.093716662,474151.577731934,542185.734960079
284600,4.3631,43,2322,418,1106,433,34.2,-118.33,25990.7117172582,18250.9147218802,197475.093716662,474151.577731934,542185.734960079
262900,3.0431,41,2860,682,1516,621,34.2,-118.34,25426.2456346408,18670.0303935024,197985.95428909,473540.872402059,541574.476368881
192400,2.875,41,1524,393,1176,375,34.19,-118.34,24547.884906637,17699.5911306855,197063.535154816,474373.337802513,542406.208733905
231800,2.5267,14,1878,614,1874,559,34.2,-118.36,24362.5420357193,19611.2718762037,199016.712009596,472322.256456405,540354.371468294
341200,4.375,29,2209,444,952,403,34.2,-118.32,26575.0911912164,17869.4234315607,196967.276638599,474763.209833271,542797.794015783
352100,4.1731,37,1335,249,485,240,34.19,-118.32,25736.107564007,16852.843080721,196039.944259586,475593.684171151,543627.803965632
272500,3.0179,37,1519,331,613,315,34.19,-118.32,25736.107564007,16852.843080721,196039.944259586,475593.684171151,543627.803965632
361700,3.0625,42,724,149,420,150,34.19,-118.31,26358.3894535137,16490.3561643161,195532.741008568,476205.245656043,544239.800916267
222700,3.3897,37,589,119,375,122,34.19,-118.32,25736.107564007,16852.843080721,196039.944259586,475593.684171151,543627.803965632
206500,3.1051,23,7179,1985,4757,1924,34.2,-118.33,25990.7117172582,18250.9147218802,197475.093716662,474151.577731934,542185.734960079
251900,3.0973,13,7174,1997,4293,1872,34.18,-118.3,26219.6509824986,15123.2388020995,194098.286859066,477647.365223259,545681.891089369
2e+05,3.0687,37,350,115,342,111,34.17,-118.3,25466.3590993716,14083.9426051829,193169.862030864,478478.14596087,546512.189901524
172100,3.3205,5,5492,1549,2997,1405,34.18,-118.3,26219.6509824986,15123.2388020995,194098.286859066,477647.365223259,545681.891089369
181300,3.1587,11,3112,890,1700,851,34.18,-118.31,25560.7736450477,15463.0301893479,194604.865968519,477035.873637892,545069.955663941
222700,2.0875,13,3801,1116,1986,1078,34.19,-118.31,26358.3894535137,16490.3561643161,195532.741008568,476205.245656043,544239.800916267
118800,3.0179,49,192,41,83,38,34.18,-118.32,24918.5041612069,15849.0759152961,195114.54084136,476425.303977162,544458.817090948
212100,3.4,44,1594,389,832,340,34.18,-118.32,24918.5041612069,15849.0759152961,195114.54084136,476425.303977162,544458.817090948
250000,3.5875,39,1995,564,1202,544,34.17,-118.32,24124.4548763134,14860.7185617866,194191.093960887,477258.063263371,545290.828805248
247100,5.1008,47,2589,465,1284,485,34.17,-118.32,24124.4548763134,14860.7185617866,194191.093960887,477258.063263371,545290.828805248
245100,4.2396,48,2584,483,1118,459,34.17,-118.33,23478.9274876589,15317.4882540609,194706.332461477,476649.410045202,544681.347551855
222000,3.7344,46,2115,463,1133,439,34.19,-118.33,25132.1550750605,17256.8695462581,196550.216924453,474983.047027989,543016.605669414
226000,4.6898,45,2570,517,1256,510,34.18,-118.33,24294.1597683601,16278.0854508721,195627.287276378,475815.659796505,543848.478063183
217000,3.138,45,1505,347,799,319,34.19,-118.33,25132.1550750605,17256.8695462581,196550.216924453,474983.047027989,543016.605669414
223100,3.1406,48,814,165,490,176,34.19,-118.34,24547.884906637,17699.5911306855,197063.535154816,474373.337802513,542406.208733905
235500,3.7411,45,1552,315,785,316,34.18,-118.33,24294.1597683601,16278.0854508721,195627.287276378,475815.659796505,543848.478063183
231300,3.8462,49,1969,377,977,367,34.18,-118.33,24294.1597683601,16278.0854508721,195627.287276378,475815.659796505,543848.478063183
231400,5.6975,48,2122,385,926,362,34.18,-118.33,24294.1597683601,16278.0854508721,195627.287276378,475815.659796505,543848.478063183
219900,2.6827,43,1029,252,613,255,34.19,-118.34,24547.884906637,17699.5911306855,197063.535154816,474373.337802513,542406.208733905
231200,4.1923,47,1721,343,834,334,34.19,-118.34,24547.884906637,17699.5911306855,197063.535154816,474373.337802513,542406.208733905
226900,3.24,45,3046,633,1448,599,34.18,-118.34,23689.1578002053,16746.7572453857,196143.081180322,475206.94466419,543238.941282001
229900,2.8125,46,1393,301,714,295,34.18,-118.34,23689.1578002053,16746.7572453857,196143.081180322,475206.94466419,543238.941282001
209100,4.0313,45,903,190,557,204,34.19,-118.35,23984.7354966059,18178.1808420302,197579.875208534,473764.560083636,541796.615874033
209500,5.1814,46,1676,322,846,295,34.19,-118.36,23444.2289132392,18689.8834658874,198099.213451957,473156.717473225,541187.829813361
224700,4.282,46,2711,491,1277,490,34.18,-118.35,23105.0177495602,17251.8591488085,196661.898570236,474599.162161336,542630.209457335
230400,3.3056,46,1840,379,866,360,34.18,-118.35,23105.0177495602,17251.8591488085,196661.898570236,474599.162161336,542630.209457335
232000,3.5583,44,2572,613,1280,570,34.17,-118.35,22246.1010450394,16348.6968853519,195745.932836715,475434.897672734,543464.797116537
225000,2.0385,47,858,170,365,171,34.17,-118.35,22246.1010450394,16348.6968853519,195745.932836715,475434.897672734,543464.797116537
216000,4.4408,42,1604,326,814,329,34.17,-118.35,22246.1010450394,16348.6968853519,195745.932836715,475434.897672734,543464.797116537
229100,4.0742,46,1268,240,661,239,34.17,-118.36,21662.1161267673,16915.9641383942,196270.246377292,474829.04567775,542857.733352942
226900,3.875,45,1328,290,720,289,34.18,-118.34,23689.1578002053,16746.7572453857,196143.081180322,475206.94466419,543238.941282001
232000,3.8668,45,3566,701,1601,653,34.18,-118.34,23689.1578002053,16746.7572453857,196143.081180322,475206.94466419,543238.941282001
232500,4.1161,49,3033,580,1284,561,34.17,-118.34,22852.2777585441,15814.7112215682,195224.620161887,476041.686990561,544072.669420648
250000,3.2015,42,2267,478,1083,458,34.16,-118.35,21410.4889327166,15472.750111144,194832.006369639,476271.760651152,544300.374278902
293800,4.2212,45,1390,281,538,270,34.16,-118.35,21410.4889327166,15472.750111144,194832.006369639,476271.760651152,544300.374278902
267900,5.636,49,1305,228,584,255,34.16,-118.35,21410.4889327166,15472.750111144,194832.006369639,476271.760651152,544300.374278902
251800,2.473,44,1934,375,750,365,34.17,-118.33,23478.9274876589,15317.4882540609,194706.332461477,476649.410045202,544681.347551855
247800,3.7941,37,2381,575,1235,499,34.16,-118.33,22688.9120514253,14378.723446077,193787.380635336,477484.291815494,545515.209568441
247000,3.2125,46,1718,344,756,343,34.17,-118.34,22852.2777585441,15814.7112215682,195224.620161887,476041.686990561,544072.669420648
249500,4.875,52,1133,212,545,222,34.17,-118.34,22852.2777585441,15814.7112215682,195224.620161887,476041.686990561,544072.669420648
254500,3.6111,44,1717,391,848,353,34.16,-118.34,22039.7336145737,14907.3527009522,194308.180360587,476877.558818946,544907.388579953
244500,3.692,46,1396,294,608,246,34.16,-118.34,22039.7336145737,14907.3527009522,194308.180360587,476877.558818946,544907.388579953
247900,3.4286,44,2705,649,1676,654,34.16,-118.33,22688.9120514253,14378.723446077,193787.380635336,477484.291815494,545515.209568441
17500,2.3667,39,493,168,259,138,34.15,-118.33,21926.8392881939,13466.35773037,192870.460428318,478320.299182339,546350.059568408
331800,4.2679,44,1321,303,471,301,34.15,-118.33,21926.8392881939,13466.35773037,192870.460428318,478320.299182339,546350.059568408
497400,3.5637,40,3068,756,1190,695,34.15,-118.34,21254.3166068958,14029.472506935,193393.790510397,477714.554220355,545743.094212571
