detail_id,order_id,dishes_id,place_order_time
3485,460,609999,2016-08-10 17:38:01
4810,595,609966,2016-08-10 17:38:06
3487,460,610003,2016-08-10 17:38:41
4812,595,609933,2016-08-10 17:39:03
4811,595,609931,2016-08-10 17:39:36
3488,460,610004,2016-08-10 17:39:41
5725,678,609944,2016-08-10 17:42:01
4814,595,609954,2016-08-10 17:43:48
4813,595,609952,2016-08-10 17:43:56
5733,678,609951,2016-08-10 17:44:53
4815,595,610007,2016-08-10 17:46:14
5736,678,609952,2016-08-10 17:46:45
5742,678,609945,2016-08-10 17:47:43
4367,555,609942,2016-08-10 17:48:24
4365,555,609970,2016-08-10 17:48:51
4370,555,610011,2016-08-10 17:49:17
4368,555,609931,2016-08-10 17:49:18
4371,555,609932,2016-08-10 17:51:11
4372,555,609933,2016-08-10 17:51:13
4816,595,609946,2016-08-10 17:51:40
4373,555,609934,2016-08-10 17:53:38
4374,555,609951,2016-08-10 17:53:42
4376,555,609953,2016-08-10 17:54:07
5745,678,609954,2016-08-10 17:54:27
5747,678,610010,2016-08-10 17:55:05
5542,662,609969,2016-08-10 17:55:20
4378,555,609983,2016-08-10 17:58:07
4377,555,609991,2016-08-10 17:58:21
5544,662,609933,2016-08-10 18:00:43
4380,555,610033,2016-08-10 18:00:53
4383,555,609993,2016-08-10 18:01:02
4381,555,610053,2016-08-10 18:01:21
5548,662,609967,2016-08-10 18:01:46
5550,662,609931,2016-08-10 18:02:07
4386,555,609956,2016-08-10 18:02:25
5552,662,609932,2016-08-10 18:03:02
4387,555,609957,2016-08-10 18:03:23
5557,662,609934,2016-08-10 18:03:49
5570,662,609991,2016-08-10 18:05:20
5605,662,609970,2016-08-10 18:06:25
5621,662,609950,2016-08-10 18:08:27
5626,662,610007,2016-08-10 18:09:13
3522,468,609966,2016-08-10 18:59:23
3532,468,609948,2016-08-10 19:00:06
3526,468,609953,2016-08-10 19:00:12
3543,468,610042,2016-08-10 19:00:35
3548,468,610029,2016-08-10 19:02:25
3550,468,610066,2016-08-10 19:02:43
3554,468,609994,2016-08-10 19:02:51
3561,468,610054,2016-08-10 19:03:16
3558,468,609987,2016-08-10 19:03:23
3555,468,610070,2016-08-10 19:03:26
3566,468,610007,2016-08-10 19:04:07
3585,468,610039,2016-08-10 19:04:15
3572,468,610001,2016-08-10 19:04:21
3563,468,610053,2016-08-10 19:04:22
3575,468,610000,2016-08-10 19:04:26
3586,468,609981,2016-08-10 19:04:49
3592,468,609976,2016-08-10 19:05:04
3595,468,609970,2016-08-10 19:05:06
3207,441,609967,2016-08-10 19:39:20
6638,764,609967,2016-08-10 19:40:13
6643,764,609973,2016-08-10 19:41:01
6642,764,610026,2016-08-10 19:41:08
6641,764,610020,2016-08-10 19:41:11
6646,764,610008,2016-08-10 19:41:20
6650,764,610029,2016-08-10 19:42:57
6654,764,610045,2016-08-10 19:43:15
3209,441,609960,2016-08-10 19:43:39
3208,441,609937,2016-08-10 19:43:59
6657,764,609970,2016-08-10 19:44:21
6660,764,609993,2016-08-10 19:45:21
6670,764,609997,2016-08-10 19:46:41
6668,764,610036,2016-08-10 19:46:46
6671,764,609950,2016-08-10 19:46:51
6674,764,609946,2016-08-10 19:47:05
3210,441,609979,2016-08-10 19:48:43
3211,441,610004,2016-08-10 19:49:48
6352,737,609931,2016-08-10 19:54:12
6351,737,610019,2016-08-10 19:54:38
5290,637,609994,2016-08-10 19:55:04
6354,737,609967,2016-08-10 19:55:07
5289,637,609977,2016-08-10 19:55:30
6353,737,609946,2016-08-10 19:55:57
5291,637,609996,2016-08-10 19:56:20
3212,441,609998,2016-08-10 19:56:31
6355,737,609968,2016-08-10 19:56:38
3213,441,610035,2016-08-10 19:57:13
6356,737,609976,2016-08-10 19:57:29
6357,737,609985,2016-08-10 19:58:47
5292,637,609952,2016-08-10 19:59:03
6358,737,609993,2016-08-10 19:59:37
5293,637,610013,2016-08-10 19:59:38
6359,737,610041,2016-08-10 20:00:46
5294,637,610016,2016-08-10 20:01:17
6360,737,610031,2016-08-10 20:02:02
5295,637,609946,2016-08-10 20:02:42
5296,637,610011,2016-08-10 20:03:44
4182,536,609970,2016-08-10 20:04:03
4183,536,609961,2016-08-10 20:05:43
4184,536,609953,2016-08-10 20:05:55
4186,536,610008,2016-08-10 20:06:11
4185,536,609952,2016-08-10 20:06:16
4188,536,610050,2016-08-10 20:07:41
4189,536,609937,2016-08-10 20:07:42
4187,536,609955,2016-08-10 20:07:44
4190,536,609960,2016-08-10 20:08:43
4191,536,610012,2016-08-10 20:10:15
4192,536,610023,2016-08-10 20:13:17
4193,536,610027,2016-08-10 20:13:24
4194,536,610024,2016-08-10 20:14:41
4195,536,610068,2016-08-10 20:15:28
6308,732,610012,2016-08-10 20:15:29
6309,732,609957,2016-08-10 20:15:34
4196,536,609949,2016-08-10 20:15:41
6310,732,610049,2016-08-10 20:15:43
6315,732,610053,2016-08-10 20:16:13
6311,732,609946,2016-08-10 20:16:36
6321,732,610011,2016-08-10 20:17:08
6330,732,609964,2016-08-10 20:17:17
6319,732,610054,2016-08-10 20:17:22
6331,732,610039,2016-08-10 20:17:40
6334,732,609997,2016-08-10 20:18:10
6333,732,610017,2016-08-10 20:18:27
6335,732,609944,2016-08-10 20:19:03
6336,732,609952,2016-08-10 20:19:22
5074,616,609970,2016-08-10 20:37:48
5075,616,610001,2016-08-10 20:39:37
6088,716,609970,2016-08-10 20:41:10
6091,716,609942,2016-08-10 20:41:29
6094,716,609946,2016-08-10 20:46:41
6098,716,609953,2016-08-10 20:47:14
6106,716,609957,2016-08-10 20:47:17
6103,716,609944,2016-08-10 20:47:36
5076,616,610000,2016-08-10 20:48:31
5080,616,610033,2016-08-10 20:49:20
6111,716,609960,2016-08-10 20:50:11
6115,716,609955,2016-08-10 20:50:12
6120,716,609983,2016-08-10 20:51:37
6116,716,609974,2016-08-10 20:51:42
6125,716,609991,2016-08-10 20:52:09
6127,716,610011,2016-08-10 20:52:12
6131,716,610038,2016-08-10 20:53:09
6128,716,610022,2016-08-10 20:53:26
6135,716,610020,2016-08-10 20:56:10
6137,716,610031,2016-08-10 20:57:11
6734,774,609941,2016-08-10 21:50:35
6736,774,609944,2016-08-10 21:53:17
6739,774,609994,2016-08-10 21:55:58
6750,774,610011,2016-08-10 21:56:24
6742,774,609996,2016-08-10 21:56:48
6756,774,609949,2016-08-10 22:01:52
6763,774,610014,2016-08-10 22:03:58
6764,774,610017,2016-08-10 22:04:30
